"Date","Price","Open","High","Low","Vol.","Change %"
"05/22/2024","38.00","39.40","39.35","38.00","35.01M","-3.55%"
"05/23/2024","37.00","38.00","38.00","37.00","38.54M","-2.63%"
"05/24/2024","37.30","37.00","37.30","37.00","7.09M","0.81%"
"05/27/2024","37.75","37.30","37.95","37.35","5.59M","1.21%"
"05/28/2024","38.00","37.75","38.00","37.75","5.48M","0.66%"
"05/29/2024","39.00","38.00","39.40","38.50","12.14M","2.63%"
"05/30/2024","39.80","39.00","39.95","39.00","14.41M","2.05%"
"05/31/2024","40.00","39.80","40.25","39.90","24.16M","0.50%"
"06/03/2024","40.00","40.00","40.00","39.00","47.63M","0.00%"
"06/04/2024","40.00","40.00","40.00","40.00","8.76M","0.00%"
"06/05/2024","40.00","40.00","40.00","39.95","10.77M","0.00%"
"06/06/2024","40.00","40.00","40.00","40.00","15.84M","0.00%"
"06/07/2024","39.95","40.00","40.00","39.95","13.19M","-0.12%"
"06/10/2024","40.00","39.95","40.05","40.00","12.18M","0.13%"
"06/11/2024","41.05","40.00","41.95","39.95","33.82M","2.62%"
"06/13/2024","42.05","41.05","42.45","41.80","46.86M","2.44%"
"06/14/2024","42.20","42.05","42.25","41.00","15.14M","0.36%"
"06/19/2024","43.00","42.20","43.05","43.00","5.88M","1.90%"
"06/20/2024","44.90","43.00","44.90","43.00","11.30M","4.42%"
"06/21/2024","44.00","44.90","44.55","44.00","58.55M","-2.00%"
"06/24/2024","43.50","44.00","43.50","43.25","9.16M","-1.14%"
"06/25/2024","43.60","43.50","43.60","43.05","37.85M","0.23%"
"06/26/2024","44.00","43.60","44.00","43.60","13.85M","0.92%"
"06/27/2024","44.55","44.00","44.55","44.00","66.05M","1.25%"
"06/28/2024","45.00","44.55","45.00","44.60","9.16M","1.01%"
"07/01/2024","45.15","45.00","45.45","45.00","6.96M","0.33%"
"07/02/2024","46.00","45.15","46.00","45.15","13.23M","1.88%"
"07/03/2024","47.20","46.00","47.20","46.00","9.33M","2.61%"
"07/04/2024","47.20","47.20","47.30","47.00","59.43M","0.00%"
"07/05/2024","47.35","47.20","47.35","47.20","13.17M","0.32%"
"07/08/2024","47.50","47.35","47.65","47.20","40.84M","0.32%"
"07/09/2024","45.50","46.95","46.95","45.30","23.60M","-4.21%"
"07/10/2024","45.10","45.05","45.15","45.00","14.49M","-0.88%"
"07/11/2024","45.20","45.10","45.20","45.20","5.75M","0.22%"
"07/12/2024","45.50","45.20","45.65","45.35","42.69M","0.66%"
"07/15/2024","45.60","45.50","46.90","45.50","66.90M","0.22%"
"07/16/2024","45.60","45.60","45.80","45.10","29.16M","0.00%"
"07/17/2024","45.50","45.60","45.60","45.50","4.18M","-0.22%"
"07/18/2024","45.30","45.50","45.50","43.00","39.75M","-0.44%"
"07/19/2024","44.95","45.30","45.25","44.00","37.55M","-0.77%"
"07/22/2024","45.00","44.95","45.25","45.00","8.19M","0.11%"
"07/23/2024","45.05","45.00","45.05","45.00","4.48M","0.11%"
"07/24/2024","45.00","45.05","45.05","45.00","21.09M","-0.11%"
"07/25/2024","44.75","45.00","45.00","43.20","27.05M","-0.56%"
"07/26/2024","44.00","44.75","44.00","43.50","28.42M","-1.68%"
"07/29/2024","44.00","44.00","44.10","43.60","20.99M","0.00%"
"07/30/2024","43.95","44.00","44.00","43.65","7.68M","-0.11%"
"07/31/2024","44.00","43.95","44.00","43.95","9.68M","0.11%"
"08/01/2024","44.00","44.00","44.10","44.00","14.87M","0.00%"
"08/02/2024","45.00","44.00","45.00","44.80","3.35M","2.27%"
"08/05/2024","45.00","45.00","45.00","44.30","4.90M","0.00%"
"08/06/2024","44.35","45.00","44.80","44.35","4.58M","-1.44%"
"08/07/2024","45.00","44.35","45.00","44.50","74.34M","1.47%"
"08/08/2024","46.00","45.00","46.50","45.80","109.92M","2.22%"
"08/09/2024","45.90","46.00","46.05","45.90","22.27M","-0.22%"
"08/12/2024","45.60","45.90","45.90","45.00","123.92M","-0.65%"
"08/13/2024","45.60","45.60","45.60","45.05","72.00M","0.00%"
"08/14/2024","45.50","45.60","45.55","45.50","36.33M","-0.22%"
"08/15/2024","45.55","45.50","45.55","45.20","15.94M","0.11%"
"08/16/2024","46.00","45.55","46.00","45.75","90.89M","0.99%"
"08/19/2024","45.80","46.00","46.25","45.80","59.25M","-0.43%"
"08/20/2024","45.80","45.80","45.90","45.50","20.27M","0.00%"
"08/21/2024","45.50","45.80","45.85","45.50","45.75M","-0.66%"
"08/22/2024","45.55","45.50","45.65","45.55","2.67M","0.11%"
"08/23/2024","45.60","45.55","45.65","45.55","11.26M","0.11%"
"08/26/2024","45.50","45.60","45.50","45.30","8.74M","-0.22%"
"08/27/2024","45.65","45.50","45.80","45.50","13.12M","0.33%"
"08/28/2024","45.80","45.65","45.80","45.60","6.63M","0.33%"
"08/29/2024","45.90","45.80","45.90","45.80","15.24M","0.22%"
"08/30/2024","45.50","45.90","45.80","45.50","26.28M","-0.87%"
"09/02/2024","45.60","45.50","45.65","45.50","12.13M","0.22%"
"09/03/2024","46.00","45.60","46.00","45.60","17.22M","0.88%"
"09/04/2024","45.80","46.00","45.90","45.50","21.95M","-0.43%"
"09/05/2024","45.50","45.80","45.60","45.30","28.45M","-0.66%"
"09/06/2024","45.40","45.50","45.45","45.30","15.52M","-0.22%"
"09/09/2024","45.40","45.40","45.50","45.30","33.92M","0.00%"
"09/10/2024","45.50","45.40","45.75","45.30","18.92M","0.22%"
"09/11/2024","45.45","45.50","45.60","45.40","12.55M","-0.11%"
"09/12/2024","45.65","46.50","47.50","45.40","7.73M","0.44%"
"09/13/2024","46.00","45.65","46.15","45.60","11.36M","0.77%"
"09/17/2024","46.90","46.00","46.90","46.40","1.60M","1.96%"
"09/18/2024","46.40","46.90","46.65","46.30","5.25M","-1.07%"
"09/19/2024","46.25","46.40","46.25","46.00","14.76M","-0.32%"
"09/20/2024","47.50","46.25","47.50","46.00","7.05M","2.70%"
"09/23/2024","46.90","47.50","47.10","46.55","5.10M","-1.26%"
"09/24/2024","46.95","46.90","47.05","46.95","4.90M","0.11%"
"09/25/2024","47.35","46.95","47.40","47.00","8.44M","0.85%"
"09/26/2024","46.50","46.35","46.65","46.30","10.24M","-1.80%"
"09/27/2024","47.40","46.50","47.40","46.50","7.06M","1.94%"
"09/30/2024","48.00","47.40","48.00","47.40","2.88M","1.27%"
"10/02/2024","47.85","48.00","48.00","47.85","4.60M","-0.31%"
"10/03/2024","48.70","47.85","48.70","48.05","3.99M","1.78%"
"10/04/2024","49.10","48.70","49.10","49.10","2.77M","0.82%"
"10/07/2024","49.00","49.10","49.10","46.40","16.03M","-0.20%"
"10/08/2024","47.20","49.00","48.50","47.15","8.81M","-3.67%"
"10/09/2024","47.20","47.20","47.75","46.60","10.30M","0.00%"
"10/10/2024","47.95","47.20","47.95","47.25","2.75M","1.59%"
"10/11/2024","49.00","47.95","50.05","47.65","10.19M","2.19%"
"10/14/2024","49.90","49.00","49.90","48.00","4.33M","1.84%"
"10/15/2024","51.50","49.90","51.50","49.50","5.73M","3.21%"
"10/16/2024","52.00","51.50","52.00","51.00","16.74M","0.97%"
"10/17/2024","50.00","52.00","52.00","50.00","19.63M","-3.85%"
"10/18/2024","50.00","50.00","50.00","49.70","9.75M","0.00%"
"10/21/2024","51.00","50.00","54.50","50.20","9.03M","2.00%"
"10/22/2024","52.50","51.00","52.50","51.35","4.72M","2.94%"
"10/23/2024","52.50","52.50","52.50","51.30","4.53M","0.00%"
"10/24/2024","53.00","52.50","53.00","52.05","24.20M","0.95%"
"10/25/2024","52.00","53.00","53.00","52.00","4.99M","-1.89%"
"10/28/2024","50.90","52.00","51.50","50.90","2.15M","-2.12%"
